year,tas,pr,gpp,npp,region,model,ln_gpp,ln_npp,pct_growth_gpp,pct_growth_npp
1930,8.555966655424431,1.8114400704357898,1.321414834666361,0.7924480200231487,Denmark,ACCESS-ESM1-5,0.2787030070273694,-0.23262836525796438,0.012195179795373212,-0.0035713157026194264
1931,8.964327226752367,2.3928557603436014,1.337653457387311,0.8075926497859035,Denmark,ACCESS-ESM1-5,0.2909169277017115,-0.21369749389009277,0.012213920674342127,0.01893087136787161
1932,9.632643240379565,2.747063677453239,1.38894965182017,0.8334390345351163,Denmark,ACCESS-ESM1-5,0.3285478153255853,-0.18219472339551068,0.03763088762387379,0.03150277049458208
1933,8.909438729924622,2.294205651018019,1.4035314636043557,0.8559442792285858,Denmark,ACCESS-ESM1-5,0.3389915345267371,-0.15554999931825336,0.01044371920115178,0.02664472407725732
1934,8.91128340321157,2.3965951905595446,1.3585335523071933,0.8245425123742811,Denmark,ACCESS-ESM1-5,0.30640584763388756,-0.19292657691174966,-0.03258568689284952,-0.0373765775934963
1935,9.08587638645092,2.563041055833341,1.32251816973764,0.7947009799942446,Denmark,ACCESS-ESM1-5,0.27953762358799206,-0.2297893608742563,-0.026868224045895506,-0.03686278396250664
1936,8.380003610461717,3.3476243925260416,1.2294696884832759,0.7531965200010072,Denmark,ACCESS-ESM1-5,0.2065829288389144,-0.2834291024952524,-0.07295469474907765,-0.05363974162099608
1937,7.815816384407229,2.235717836744028,1.2796037174732446,0.7943062125681294,Denmark,ACCESS-ESM1-5,0.24655043427284817,-0.23028623393573114,0.039967505433933764,0.053142868559521245
1938,8.577898757664373,2.073123967624072,1.405162319885324,0.8604128743295626,Denmark,ACCESS-ESM1-5,0.3401528262801037,-0.15034291850947906,0.09360239200725551,0.07994331542625208
1939,8.990348984489644,2.4441238844337665,1.3719454063298282,0.8344217603345826,Denmark,ACCESS-ESM1-5,0.3162297372072086,-0.18101629661527305,-0.023923089072895087,-0.030673378105793986
1940,8.928998471435355,2.340298631844453,1.3828735768988727,0.8467757157485193,Denmark,ACCESS-ESM1-5,0.32416363628364236,-0.16631941780325887,0.00793389907643377,0.014696878812014175
1941,8.38904545910584,2.851841066825763,1.2488373494785834,0.7705523089397757,Denmark,ACCESS-ESM1-5,0.22221299806667086,-0.2606477369224995,-0.1019506382169715,-0.09432831911924061
1942,8.888235088806058,2.5523416769185814,1.3349405897940967,0.8194698500830258,Denmark,ACCESS-ESM1-5,0.2888867888350744,-0.1990976720997841,0.06667379076840355,0.061550064822715383
1943,8.45824879606196,2.7327467542428674,1.236849998186404,0.7623724432455549,Denmark,ACCESS-ESM1-5,0.21256782347572284,-0.27132007204150604,-0.07631896535935156,-0.07222239994172194
1944,8.630471904712728,2.1555691204405356,1.3618167530171903,0.8359503249408796,Denmark,ACCESS-ESM1-5,0.3088196561038436,-0.17918608759004673,0.09625183262812076,0.09213398445145932
1945,8.049839005329494,2.305956093680182,1.3363283014705205,0.8275577897618545,Denmark,ACCESS-ESM1-5,0.2899257795602674,-0.18927633759916196,-0.018893876543576216,-0.010090250009115231
1946,9.11605730179828,1.8145111385738537,1.445164865308008,0.8831642596336127,Denmark,ACCESS-ESM1-5,0.36822340869497117,-0.12424407117846126,0.07829762913470378,0.0650322664207007
1947,8.786954306396394,1.8882220806820882,1.4644942647163153,0.9001905319410672,Denmark,ACCESS-ESM1-5,0.3815099710719843,-0.10514883590682433,0.013286562377013145,0.019095235271636923
1948,9.022028915229056,2.522669031982338,1.4330800195965931,0.8816015070776113,Denmark,ACCESS-ESM1-5,0.3598259878987248,-0.12601513110489904,-0.021683983173259536,-0.020866295198074702
1949,9.228914542777515,2.488063827880534,1.4003617181937256,0.853917491084054,Denmark,ACCESS-ESM1-5,0.3367305733877722,-0.15792070451673812,-0.023095414510952594,-0.03190557341183908
1950,8.113067295906712,2.7271048261136803,1.3485152362002275,0.8346759301885708,Denmark,ACCESS-ESM1-5,0.2990041621620926,-0.1807117370231102,-0.0377264112256796,-0.022791032506372072
1951,8.495346711459318,2.2977262152533227,1.3826961667328717,0.8472130072279024,Denmark,ACCESS-ESM1-5,0.32403533710286564,-0.16580313161650298,0.02503117494077306,0.014908605406607212
1952,8.431458976222252,2.404642074279728,1.3700813061434554,0.8371939933013183,Denmark,ACCESS-ESM1-5,0.3148700856290048,-0.17769946318362026,-0.009165251473860825,-0.01189633156711728
1953,7.641128151019241,2.217034163075322,1.31269565611313,0.8127296769951076,Denmark,ACCESS-ESM1-5,0.2720827756979055,-0.2073567253459383,-0.042787309931099304,-0.029657262162318038
1954,8.861903821090884,2.544790764382764,1.4071044036244191,0.8584890842262346,Denmark,ACCESS-ESM1-5,0.34153397838177546,-0.15258131366285108,0.06945120268386995,0.05477541168308722
1955,9.016870364665369,2.541565268846175,1.4957081602560502,0.9148577540050502,Denmark,ACCESS-ESM1-5,0.4025997804789518,-0.08898668589556046,0.061065802097176325,0.06359462776729062
