year,tas,pr,gpp,npp,region,model,ln_gpp,ln_npp,pct_growth_gpp,pct_growth_npp
1921,1.7708934754632126,0.9742295633307448,0.3958775543491242,0.2612298854381245,Mongolia,ACCESS-ESM1-5,-0.9266503217308271,-1.3423544722055505,0.03255979965609768,0.04034088140727987
1922,1.24266392193143,1.0433458863837268,0.42431488616063495,0.2809710772190192,Mongolia,ACCESS-ESM1-5,-0.8572794433434838,-1.2695035429920412,0.06937087838734324,0.07285092921350933
1923,1.0637783564581138,1.0574205356375717,0.43379607849039387,0.2873639681130272,Mongolia,ACCESS-ESM1-5,-0.8351807205324965,-1.2470056851070623,0.022098722810987348,0.022497857884978822
1924,1.714577485976036,0.9373002509308956,0.4152527398909616,0.2730829914874843,Mongolia,ACCESS-ESM1-5,-0.8788679323384077,-1.297979531872591,-0.043687211805911175,-0.05097384676552874
1925,1.3850314337262788,0.9111931711755072,0.41106892387880795,0.2681546832053568,Mongolia,ACCESS-ESM1-5,-0.8889943805436747,-1.316191288833973,-0.010126448205267091,-0.018211756961381997
1926,0.5058203423944453,1.130739142731654,0.40882984328796673,0.2704995372547676,Mongolia,ACCESS-ESM1-5,-0.8944562405850413,-1.307484891400326,-0.005461860041366506,0.008706397433646984
1927,2.123203003492468,0.975031511070342,0.4533147377391478,0.29716191214638704,Mongolia,ACCESS-ESM1-5,-0.7911686094545359,-1.213478129982436,0.10328763113050532,0.0940067614178901
1928,1.1715828087323708,0.8813146559067183,0.3985451584837429,0.25843587032280574,Mongolia,ACCESS-ESM1-5,-0.9199344660085041,-1.353107699669162,-0.12876585655396822,-0.13962956968672602
1929,1.6078531096810345,1.0374162113625667,0.407170115153343,0.26726096275417943,Mongolia,ACCESS-ESM1-5,-0.8985242075163329,-1.319529709322684,0.021410258492171264,0.033577990346477904
1930,1.6050903875532005,1.0309088357094087,0.41764782390533317,0.27365805444994584,Mongolia,ACCESS-ESM1-5,-0.8731167281246153,-1.295875928425233,0.025407479391717613,0.02365378089745107
1931,1.6042454752539728,0.8319622739782109,0.40456167712041513,0.26407736774225604,Mongolia,ACCESS-ESM1-5,-0.9049510766771416,-1.3315131591396485,-0.031834348552526315,-0.03563723071441549
1932,1.2710027612824457,0.9616776028862193,0.3845120195549766,0.24938096426055928,Mongolia,ACCESS-ESM1-5,-0.9557802303040235,-1.3887735747896892,-0.050829153626881896,-0.0572604156500407
1933,2.0042167668702895,1.0350404908142392,0.3623961621170168,0.23401229926272923,Mongolia,ACCESS-ESM1-5,-1.0150172950542213,-1.4523816040538797,-0.059237064750197854,-0.06360802926419051
1934,0.5249480269560859,1.0292607147690578,0.408268006346778,0.2722520213906108,Mongolia,ACCESS-ESM1-5,-0.8958314419271679,-1.3010270924377296,0.11918585312705343,0.1513545116161501
1935,2.133789983872805,1.11903056939368,0.45321857036647184,0.29794785731539414,Mongolia,ACCESS-ESM1-5,-0.7913807745723024,-1.2108367832384204,0.10445066735486552,0.09019030919930926
1936,2.0312134845637604,1.2141411257966999,0.483464914617226,0.31761492743199926,Mongolia,ACCESS-ESM1-5,-0.7267765321463442,-1.1469155499831798,0.06460424242595819,0.06392123325524057
1937,1.8321282568482882,1.0340534028102921,0.4836632664120911,0.31817583552027656,Mongolia,ACCESS-ESM1-5,-0.7263663449518503,-1.145151107130334,0.00041018719449392727,0.0017644428528458267
1938,1.8247536602734673,1.1376690326293566,0.4956778371327997,0.32478874676839403,Mongolia,ACCESS-ESM1-5,-0.7018290851976274,-1.1245803179438563,0.02453725975422283,0.0205707891864777
1939,1.1192228454949964,0.9695481886637646,0.4745344936936718,0.3126185365323595,Mongolia,ACCESS-ESM1-5,-0.7454209687509615,-1.1627715648246002,-0.0435918835533341,-0.038191246880743934
1940,1.2464083980827265,1.0479370560178611,0.4708549231425985,0.30828870298888894,Mongolia,ACCESS-ESM1-5,-0.7532052512187782,-1.1767185876777515,-0.0077842824678167055,-0.013947022853151303
1941,2.0841132429456684,1.0475747414313707,0.49339400773877135,0.32275438466466394,Mongolia,ACCESS-ESM1-5,-0.7064472197948994,-1.130863664019504,0.0467580314238788,0.045854923658247504
